[INFO] 2025-04-13T01:40:21.462Z START RequestId: uuid_e3ea9b5d_7631_4e21_9c01_e6fdb3b6379f	 Activity: maf_database_creator	 Provider: aws_ec2
[INFO] 2025-04-13T01:40:21.462Z FILE_TRANSFER RequestId: uuid_e3ea9b5d_7631_4e21_9c01_e6fdb3b6379f	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL1_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL1_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 185 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL256_2_Inner8.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL256_2_Inner8.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 640 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 245 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 309 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 199 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 367 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL320_Inner7.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL320_Inner7.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 595 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 191 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 243 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 363 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 421 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 191 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL337_Inner7.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL337_Inner7.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 581 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 183 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 239 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 355 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 243 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL358_Inner7.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL358_Inner7.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 567 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 243 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 299 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 183 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 415 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL364_Inner7.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL364_Inner7.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 575 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 183 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 299 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 357 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 185 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL371_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL371_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 511 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 183 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 239 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 183 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 297 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 353 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 465 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL374_Inner7.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL374_Inner7.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 563 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 185 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 249 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.355Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner4.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner4.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 305 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.356Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner5.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner5.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.356Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL421_Inner6.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL421_Inner6.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 521 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.356Z CONSUMED_FILES_INFO RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 FilesCount: 66 files	 FilesSize: 20674 bytes	 TransferDuration: 0 ms	 ConsumedFiles: ['tree_ORTHOMCL1_Inner1.nexus', 'tree_ORTHOMCL1_Inner2.nexus', 'tree_ORTHOMCL1_Inner3.nexus', 'tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner4.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus', 'tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner4.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus', 'tree_ORTHOMCL320_Inner1.nexus', 'tree_ORTHOMCL320_Inner2.nexus', 'tree_ORTHOMCL320_Inner3.nexus', 'tree_ORTHOMCL320_Inner4.nexus', 'tree_ORTHOMCL320_Inner5.nexus', 'tree_ORTHOMCL320_Inner6.nexus', 'tree_ORTHOMCL320_Inner7.nexus', 'tree_ORTHOMCL337_Inner1.nexus', 'tree_ORTHOMCL337_Inner2.nexus', 'tree_ORTHOMCL337_Inner3.nexus', 'tree_ORTHOMCL337_Inner4.nexus', 'tree_ORTHOMCL337_Inner5.nexus', 'tree_ORTHOMCL337_Inner6.nexus', 'tree_ORTHOMCL337_Inner7.nexus', 'tree_ORTHOMCL358_Inner1.nexus', 'tree_ORTHOMCL358_Inner2.nexus', 'tree_ORTHOMCL358_Inner3.nexus', 'tree_ORTHOMCL358_Inner4.nexus', 'tree_ORTHOMCL358_Inner5.nexus', 'tree_ORTHOMCL358_Inner6.nexus', 'tree_ORTHOMCL358_Inner7.nexus', 'tree_ORTHOMCL364_Inner1.nexus', 'tree_ORTHOMCL364_Inner2.nexus', 'tree_ORTHOMCL364_Inner3.nexus', 'tree_ORTHOMCL364_Inner4.nexus', 'tree_ORTHOMCL364_Inner5.nexus', 'tree_ORTHOMCL364_Inner6.nexus', 'tree_ORTHOMCL364_Inner7.nexus', 'tree_ORTHOMCL371_Inner1.nexus', 'tree_ORTHOMCL371_Inner2.nexus', 'tree_ORTHOMCL371_Inner3.nexus', 'tree_ORTHOMCL371_Inner4.nexus', 'tree_ORTHOMCL371_Inner5.nexus', 'tree_ORTHOMCL371_Inner6.nexus', 'tree_ORTHOMCL374_Inner1.nexus', 'tree_ORTHOMCL374_Inner2.nexus', 'tree_ORTHOMCL374_Inner3.nexus', 'tree_ORTHOMCL374_Inner4.nexus', 'tree_ORTHOMCL374_Inner5.nexus', 'tree_ORTHOMCL374_Inner6.nexus', 'tree_ORTHOMCL374_Inner7.nexus', 'tree_ORTHOMCL421_Inner1.nexus', 'tree_ORTHOMCL421_Inner2.nexus', 'tree_ORTHOMCL421_Inner3.nexus', 'tree_ORTHOMCL421_Inner4.nexus', 'tree_ORTHOMCL421_Inner5.nexus', 'tree_ORTHOMCL421_Inner6.nexus']
[INFO] 2025-04-13T01:40:24.634Z MAF_DATABASE_CREATOR RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 Duration: 277.2414639912313 ms	 InputSubtrees: ['tree_ORTHOMCL374_Inner1.nexus', 'tree_ORTHOMCL374_Inner2.nexus', 'tree_ORTHOMCL374_Inner3.nexus', 'tree_ORTHOMCL374_Inner4.nexus', 'tree_ORTHOMCL374_Inner5.nexus', 'tree_ORTHOMCL374_Inner6.nexus', 'tree_ORTHOMCL374_Inner7.nexus']	 MafDatabaseFile: mafdb_3891ae3bc299950ca7a78c4d495828659f2cb320e0641ad8c6bfc4ced2d8e2b0.json
[INFO] 2025-04-13T01:40:24.734Z FILE_TRANSFER RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 TransferType: produced	 Action: upload_to_s3	 FileName: mafdb_3891ae3bc299950ca7a78c4d495828659f2cb320e0641ad8c6bfc4ced2d8e2b0.json	 Bucket: denethor	 FilePath: mafdb/mafdb_3891ae3bc299950ca7a78c4d495828659f2cb320e0641ad8c6bfc4ced2d8e2b0.json	 FilePathLocal: .tmp/mafdb/mafdb_3891ae3bc299950ca7a78c4d495828659f2cb320e0641ad8c6bfc4ced2d8e2b0.json	 FileSize: 355 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.734Z PRODUCED_FILES_INFO RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 FilesCount: 1 files	 FilesSize: 355 bytes	 TransferDuration: 0 ms	 Provider: aws_ec2	  ProducedFiles: ['mafdb_3891ae3bc299950ca7a78c4d495828659f2cb320e0641ad8c6bfc4ced2d8e2b0.json']
[INFO] 2025-04-13T01:40:24.734Z END RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 Activity: maf_database_creator	 Provider: aws_ec2
[INFO] 2025-04-13T01:40:24.734Z REPORT RequestId: uuid_f52f36d9_6f20_4410_a3cf_0bd36747b5a3	 Duration: 380.15566499962006 ms	 Billed Duration: 381 ms	 Memory Size: MB	 Max Memory Used: MB	 Init Duration: ms	

[INFO] 2025-04-13T01:40:24.735Z START RequestId: uuid_0721028b_59d4_4ae6_b007_86672d589c7d	 Activity: maf_database_creator	 Provider: aws_ec2
[INFO] 2025-04-13T01:40:24.735Z FILE_TRANSFER RequestId: uuid_0721028b_59d4_4ae6_b007_86672d589c7d	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL1_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL1_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 185 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.735Z FILE_TRANSFER RequestId: uuid_0721028b_59d4_4ae6_b007_86672d589c7d	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL1_Inner2.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL1_Inner2.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 185 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.735Z FILE_TRANSFER RequestId: uuid_0721028b_59d4_4ae6_b007_86672d589c7d	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL1_Inner3.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL1_Inner3.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 339 bytes	 TransferDuration: 0 ms
[INFO] 2025-04-13T01:40:24.735Z FILE_TRANSFER RequestId: uuid_0721028b_59d4_4ae6_b007_86672d589c7d	 TransferType: consumed	 Action: download_from_s3	 FileName: tree_ORTHOMCL256_Inner1.nexus	 Bucket: denethor	 FilePath: subtree/tree_ORTHOMCL256_Inner1.nexus	 FilePathLocal: .tmp/subtree	 FileSize: 187 bytes	 TransferDuration: 0 ms
